Author_id,Name
13490,Amanda O'Neill
13491,Bob Keeshan
13492,Dennis Lee
13493,Michael Kusugak
13494,Vladyana Krykorka
13495,Helene Desputeaux
13496,William Wegman
13497,Molly Coxe
13498,Joan Steiner
13499,Clement Hurd
13500,E. Nesbit
13501,H. R. Millar
13502,Suzanne Duranceau
13503,Philippe Sollers
13504,Christine Nã¶Stlinger
13505,Claire Le Grand
13506,Pascale De Bourgoing
13507,Pearl Buck
13508,Lygia Fagundes Telles
13509,Pierre Assouline
13510,Laure Guille-Bataillon
13511,Joseph Kessel
13512,Ian Macewan
13513,Kenzaburo Oã©
13514,Marc Mã©Crã©Ant
13515,She Lao
13516,Romain Gary
13517,Jonquet
13518,Champion/Jeanne
13519,Jacques Charon
13520,Claire Etcherelli
13521,Niall Griffiths
13522,Alain Defossã©
13523,Victor Del Litto
13524,Navarre
13525,Jacques Higelin
13526,Alexandra Cade
13527,Nicolas Rey
13528,Nicolas Bouvier
13529,Vladimir Vladimirovich Nabokov
13530,Donald Harper
13531,Jean-
13532,Agueev M
13533,Darren Aronofsky
13534,Guillaume Apollinaire
13535,Daniã¨Le Roth
13536,Perros Georges
13537,Henri Vincenot
13538,Pierre Corneille
13539,Alain Couprie
13540,Franã§Ois Dagognet
13541,John D. Barow
13542,Christophe Andrã©
13543,Alina Reyes
13544,Michel Serres
13545,Michã¨Le Albaret-Maatsch
13546,Agota Kristof
13547,Thã©Ophile Gautier
13548,Choderlos De Laclos
13549,Jorge Semprun
13550,Hans-Ulrich Lindken
13551,Elisabeth Badinter
13552,Camille Laurens
13553,Albert Cohen
13554,Chi Li
13555,Angel Pino
13556,Shao Baoqing
13557,Jean-Marie Gustave Le Clã©Zio
13558,Breton
13559,Giorgio Colli
13560,Mazzino Montinar
13561,Jean-Philippe Toussaint
13562,Toshihiko Izutsu
13563,Jacques Bouveresse
13564,Reeves Hubert
13565,Pierre Levy
13566,Bruno Latour
13567,Delmas-Marty Mireill
13568,Jean-Pierre Oliã©
13569,J.-D. Nasio
13570,Sherry Turkle
13571,Anne Ancelin Schã¼Tzenberger
13572,Georges Perros
13573,Marc Sautet
13574,Lys Flowerday
13575,Denis Diderot
13576,Louis Calaferte
13577,Marie Darrieussecq
13578,Jacques Aubert
13579,Ludmila
13580,Franck Dan
13581,Lydie Salvayre
13582,Michel Granger
13583,Sophie Rochefor
13584,Marie De Hennezel
13585,Alfred Jarry
13586,Franã§Oise Rey
13587,Lovecraft
13588,Charles Juliet
13589,Michel Quint
13590,Clement
13591,Franã§Ois-Renã© De Chateaubriand
13592,Pirsig
13593,Annie Franã§Ois
13594,Alfred Dã¶Blin
13595,Pierre Mac Orlan
13596,Renã©E Villoteau (Traduit De L'Anglai
13597,Anne Colin Du Terrail
13598,Michel Onfray
13599,Lodge
13600,Shan Sa
13601,Maurice Rambaud
13602,Leã¯La Sebbar
13603,Alice Ferney
13604,T Chevalier
13605,Pierre Pã©Ju
13606,Marie Nimier
13607,Alain Duchesne
13608,Thierry Leguay
13609,Bahiyyih Nakhjavani
13610,Bober R
13611,Christine Le Boeuf
13612,Raymond Jean
13613,Jean-Pierre Gã©Rault
13614,Alain Pierrot
13615,Dominique Bona
13616,Luc Lang
13617,Larry Collins
13618,Maxence Fermine
13619,Pascal Bonafoux
13620,Pancol
13621,Olivier Rolin
13622,Hubert Mingarelli
13623,Tonino Bã©Nacquista
13624,Franã§Ois Cheng
13625,Daniã¨Le Valin
13626,P. Peju
13627,Michael-Anne Johns
13628,Donna
13629,Donna Unangst Unangst
13630,Bob Feldgus (Design)
13631,Michael S. Teitelbaum
13632,Gerald Leinwand
13633,Ruth F. Boorstin
13634,Arthur Waldhorn
13635,Elaine Bergstrom
13636,Denny Sargent
13637,Carin Rafferty
13638,Dina R. Jewell
13639,Edythe Draper
13640,Ben Carson  M.D.
13641,Sellers
13642,Beverly Byrne
13643,Winifred Elze
13644,Phil Hale
13645,Carol Ellis
13646,S.E. Hinton
13647,T. S. Rue
13648,Mary Lou Podlasiak
13649,Monica Strauss
13650,Richard Roeper
13651,Friedrich Kur
13652,Traugott Kã¶Nig
13653,John Von Neumann
13654,Dietrich Dã¶Rner
13655,Carl Seelig
13656,Fritz Se
13657,John Lloyd
13658,Sven Bã¶Ttcher
13659,Carl Weissner
13660,Heinrich Mann
13661,Ian Stewart
13662,Jack Cohen
13663,Herbert G. Wells
13664,Brian W. Aldiss
13665,Alexander Solschenizyn
13666,Anna Peturnig
13667,Ernst Walter
13668,Pierre S. De Laplace
13669,R. Von Mises
13670,Walter M. Miller
13671,Carl Amery
13672,Jã¼Rgen Saupe
13673,Rã¼Diger Schmidt
13674,Hans Mayer
13675,Charles Platt
13676,Bertrand Russell
13677,Eberhard Bubser
13678,Claire Malignon
13679,Wilhelm Weischedel
13680,Karl Jaspers
13681,Konstantin Rã¶Sch
13682,J. Kapistram Bott
13683,Herbert Geisen
13684,Jean Amery
13685,David Wells
13686,Richard Curtis
13687,Rowan Atkinson
13688,Victor Serebriakoff
13689,Michael Walter
13690,Paul Watzlawick
13691,Frederick Bodmer
13692,Hanswilhelm Haefs
13693,Richard Feynman
13694,Edward M. Reingold
13695,Nachum Dershowitz
13696,Duncan Steel
13697,Thomas S. Kuhn
13698,Kurt Simon
13699,Hermann Vetter
13700,Jesse Sheidlower
13701,Friedrich Von Oppeln-Bronikows
13702,Friedrich Griese
13703,Gert Postel
13704,Christoph Neumann
13705,The Fluid Research Group
13706,Ulr
13707,Karl Leopold Von Lichtenfels
13708,Charles Darwin
13709,Rudolf Zorn
13710,Voy Sobon
13711,Robert Rau
13712,David Hilbert
13713,Konfuzius
13714,R Moritz
13715,Michael Koseler
13716,Arkadi Strugatzki
13717,Boris Strugatzki
13718,Aljonna Mã¶Ckel
13719,Erika Pietraã
13720,Hermann Buchner
13721,Barbara Heidkamp
13722,Hanna Rottensteiner
13723,Hubert Schumann
13724,Charlotte Eckert
13725,Jutta Janke
13726,Klaus S
13727,Caesar Rymarowicz
13728,Irmtraud Zimmermann-Gã¶Llheim
13729,Edda Werfel
13730,Rã¼Diger Nehberg
13731,Mechthild Horn
13732,David Hume
13733,Norman Kemp Smith
13734,Jens Kulenkampff
13735,Gero Von Randow
13736,Carl Friedrich Von Weizsã¤Cker
13737,Gã¼Nter. Jã¤Ckel
13738,Wolf Schneider
13739,Luis Murschetz
13740,Christoph Drã¶Sser
13741,Daniel Jonah Goldhagen
13742,Klaus Kochmann
13743,Sunset Publishing Staff
13744,Howard-Yana Shapiro Ph.D.
13745,John Harrisson
13746,Paul Ferrini
13747,Nk Lawn And Garden
13748,Mimi Dietrich
13749,Janet Sobesky
13750,Creative Publishing International
13751,Hearst Corp Hous
13752,Arnold Reinhold
13753,Margaret Levine You
13754,Philip Harnden
13755,Patricia Lanza
13756,Dominic O'Brien
13757,Dominic O'Brian
13758,Craig Lagory
13759,Jacqueline Winspear
13760,Pamela Duncan
13761,Dalai Lama Xiv
13762,Marcia Keegan
13763,Michele Cassou
13764,Master Jae Woong Kim
13765,His Holiness The Dalai Lama
13766,Cathy Barash
13767,Robert Baer
13768,Dorothea Hall
13769,Ron Caralissen
13770,Ron Carolissen
13771,Eleanor Burns
13772,Jeanne Argent
13773,Carole Thomerson
13774,Carolyn Bucha
13775,Chris Rankin
13776,Cheryl Smith
13777,Cheri Huber
13778,June Shiver
13779,Gershon Winkler
13780,Lakme Batya Elior
13781,Palmer-Pletsch Associates
13782,Pati Palmer
13783,Ann Price
13784,Robert Harold Schuller
13785,Candace Ord Manroe
13786,Ortho Books
13787,Janette Hall
13788,Carol Henderson
13789,Karin Sha
13790,Victoria Magazine
13791,Jeanine Larmoth
13792,Tricycle Magazine
13793,Walpola Rahula
13794,Esther De Waal
13795,Sarah Duchess Of York
13796,Weight Watchers
13797,Marla Cilley
13798,Linda Cobb
13799,Geshe Michael Roach
13800,William Bridges
13801,Teri Dunn
13802,Joel C. Rosenberg
13803,Dee-Ann Leblanc
13804,Michael Smith
13805,David Flanagan
13806,Sriram Srinivasan
13807,Richard Petersen
13808,William Stallings
13809,Donald L. Pipkin
13810,Robyn Miller
13811,Kay Kenyon
13812,Cheryl Richardson
13813,Mund Fuller
13814,Patenaud
13815,Rosemarie Lennon
13816,L. Warren Douglas
13817,Eli
13818,Melissa Mathison
13819,William M. Carney
13820,James W. Clarke
13821,Jack Geasland
13822,Anna Louise Golden
13823,Jovial Bob Stine
13824,Mel Brooks
13825,Thomas Meehan
13826,Ronny Gr
13827,Robh Ruppel
13828,Kam Majd
13829,M M Kaye
13830,George O. Barr
13831,Gregory Bean
13832,George Bernau
13833,Dona Vaughn
13834,Janet Scott Batchler
13835,Lee Batchler
13836,Bob
13837,L. Butcher
13838,Ken Englade
13839,Edward Humes
13840,Janet Parker Beck
13841,Jean Thesman
13842,N. Maccullough Weir
13843,Michael Kaplan
13844,Richard Owen
13845,Pyotyr Kurtinski
13846,Elana Lore
13847,Alfred Hitchcock
13848,Eluki Bes Shahar
13849,Roger Cruz
13850,Judith Katzir
13851,Barbara Linner
13852,Carolyn G. Heilbrun
13853,Harry Rowohlt
13854,Maria Benedickt
13855,Neil Grant
13856,Lynn Flewelling
13857,Gary Ruddell
13858,Steve Kowit
13859,R. Ewart Oakeshott
13860,Joseph Gies
13861,Frances Gies
13862,Christopher
13863,Payne
13864,Ronald Dobson
13865,James F. Mccloy
13866,Ray
13867,Jr. Miller
13868,Ray Miller
13869,Ann Van Wagner Childs
13870,Allan Cox
13871,Faye D. Resnick
13872,Mike Walker
13873,Pamela Wallace
13874,Elise Title
13875,Diane Pershing
13876,Sally Kemp
13877,Sebastien Japrisot
13878,Alan Sheridan
13879,G. B. (1948- ) Trudeau
13880,F.M. Houston
13881,Kieran Crowley
13882,Alma E. Guinness
13883,Stephen L. Burns
13884,Julian F. Thompson
13885,Phyllis Halldorson
13886,Peggy Webb
13887,Heather
13888,Steve Null
13889,Lyn Stone
13890,Robert Newton Peck
13891,G. H. Stine
13892,Sara Bliss
13893,Sheryl Paul
13894,Marg Stark
13895,Margaret Anne Doody
13896,Sturgeon
13897,J. C. Suares
13898,Jean-Claude Suares
13899,Denham Sutcliffe
13900,Denise Fields
13901,Alan Fields
13902,Georgina Gentry
13903,Susan
13904,Karen Van Der Zee
13905,Margaret Mahy
13906,Jack Dann
13907,Tom Topor
13908,Valerie Alderson
13909,Virginia Farmer
13910,Patricia Harwin
13911,Carole Howey
13912,Deveraux
13913,Jo Goodman
13914,Patti O'Shea
13915,Stephen B. Oates
13916,John William Ward
13917,Kimberly Wagner
13918,Danielle Trent
13919,Sarah Temple
13920,Jan Freed
13921,Hal Lindsey
13922,Rosanne Kohake
13923,Kimberley Comeaux
13924,Lois Greiman
13925,Eloisa James
13926,Paul Levine
13927,Loretta Chase
13928,Kay Arthur
13929,Steven P. Shelov
13930,Robert E. Hannemann
13931,Lisa Altalida
13932,Darlene Marie Wilkinson
13933,Darlene Wilkinson
13934,Lauryn Silverhardt
13935,Jason Fruchter
13936,Zachary Alan Fox
13937,William P. Wood
13938,Joan Overfield
13939,Sybil Leek
13940,Dan Peterson
13941,Jack Weatherford
13942,Lydia Van Andel
13943,Ineke Van Sijl
13944,Cherouke Ronkes Age
13945,Anne Civardi
13946,James Riordan
13947,Sted Mays
13948,Joanna Hines
13949,Yvonne Baudry
13950,R D Blackmore
13951,Prue Theobalds
13952,Nick Yapp
13953,Michel Syrett
13954,Lyn Andrews
13955,Jamila Gavin
13956,Paul Langfield
13957,Angela Wilkes
13958,Professor Nicholas Abercrombie
13959,Bryan
13960,Jimmy Mulville
13961,Harry Thompson
13962,Colin Swash
13963,Asne Seierstad
13964,Graeme Garden
13965,Ken Livingstone
13966,Peter Ustinov
13967,John Woodforde
13968,Illustrated By Trevor Aldous
13969,V. Thomas
13970,Nigel Foster
13971,Charles Hemming
13972,Beverley Piper
13973,Pamela Zoline
13974,C.E. Crimmins
13975,Malcolm Rose
13976,Alfred W. Munzert
13977,P. Craig Russell
13978,John Mccrae
13979,Eric Powe
13980,Kieron Dwyer
13981,St
13982,Robert Ruark
13983,Phil Jackson
13984,Brendan O'Carroll
13985,Bash Dibra
13986,Mary Ann Crenshaw
13987,Kathleen De Marco
13988,Sharon Mitchell
13989,Martha Moody
13990,Tony Chiu
13991,David August
13992,Mary J. Fulton
13993,Gyo Fujikawa
13994,Robert Ferrigno
13995,Don J. Snyder
13996,Andrew H. Malcolm
13997,C. E. Poverman
13998,C. E. Pouerman
13999,Katherine Tarbox
14000,David B. Feinberg
14001,Vissell
14002,Gary Lundberg
14003,Joy Lundberg
14004,Janet Farrington Graham
14005,Sarah Willis
14006,Michael Macdonald
14007,Judal
14008,Ryo Mizuno
14009,Setsuko Yoneyama
14010,Masato Natsumoto
14011,Fred Kaplan
14012,Pete Nelson
14013,Hunter Scott
14014,William B. Breuer
14015,Lewis &Amp
14016,Clark
14017,Elliott Coues
14018,Myung Jin Lee
14019,Myung-Jin Lee
14020,Reiji Saiga
14021,Sora Inoue
14022,Reiji Saiga Tokyo
14023,Nobuyuki Anzai
14024,Gainax
14025,Ueda Hajime
14026,Stephanie Sheh
14027,E. Gary Gygax
14028,David Sheff
14029,Koushun Takami
14030,Patricia Waddell
14031,Peter Cashorali
14032,G Godwin
14033,Micah Perks
14034,Bernd Heinrich
14035,Nicholas Dawidoff
14036,Liz Rosenberg
14037,Lynn Pan
14038,Jayne Anne Phillips
14039,Paul J. Mcauley
14040,Emily Eden
14041,Peter Downey
14042,Nik Scott
14043,Dani Shapiro
14044,Lee Havis
14045,Dave Wolverton
14046,Lynne Alpern
14047,Esther Blumenfeld
14048,Roxie Kelley
14049,Shelly Reeves Smith
14050,Paulette Livers Lam
14051,Cindy Walker
14052,Iorwerth Eiddon Stephen Edwards
14053,Cindy Champnella
14054,Maurine Watkins
14055,Thomas H. Pauly
14056,Shirley Climo
14057,Rosalind Wiseman
14058,Donald Crawford
14059,Rosemary Crawford
14060,James Luceno
14061,W. T. Benda
14062,D.D.
14063,Joseph Murph
14064,Susan Power
14065,Karen Essex
14066,Kate Mccafferty
14067,Bill Chalker
14068,Elizabeth Lawrence
14069,Harry Lawrence
14070,Frankie Schelly
14071,Judy Carter
14072,Shirley Verel
14073,Mary Dugger
14074,James Baker Hall
14075,Anthony O'Neill
14076,Michele Slatalla
14077,Harold W. Blodgett
14078,E. Sculley Bradley
14079,Benjamin Franklin
14080,Richard A. Wright
14081,Guy Cardwell
14082,Merle Good
14083,Bryce Marshall And Paul Williams
14084,Adam Smith
14085,Detection Club
14086,Randy Salem
14087,Ann Bannon
14088,Sam Sifton
14089,Wayland Drew (Adapter)
14090,Bob Dolman
14091,Lisa Rogak
14092,Michael Scott Rohan
14093,Julie Anne Peters
14094,C S Lewis
14095,The Message International
14096,Mark Doty
14097,John Berryman
14098,Charles Thornbury
14099,James Whitehead
14100,Matthew J. Costello
14101,Susan Wright
14102,Stephen J. Sansweet
14103,Jack
14104,Hansen
14105,Mark Victor Canfield
14106,Linda Hamalian
14107,Leo Hamalian
14108,Laura Lederer
14109,Aaron Naparstek
14110,Mark Crispin Miller
14111,Adams
14112,Margarethe Cammermeyer
14113,Yevgeny Yevtushenko
14114,Tierney Mcclellan
14115,Rich Miller
14116,Cynthia Manson
14117,Kathleen Halligan
14118,Kathryn H. Kidd
14119,Clare Curzon
14120,Melissa Crandall
14121,Ralph Schoenstein
14122,W.R. Thompson
14123,Joyce Hansen
14124,Nancy Kress
14125,Algis Budrys
14126,Michael B. Friedland
14127,John Fuhrman
14128,Karin Wuertz-Schaefer
14129,Stephanie Bennett
14130,Follett College Stores
14131,Stephen Arterburn
14132,Vonette Bright
14133,Justin Kaplan
14134,Jack Fuller
14135,Pamela Thomas-Graham
14136,Clifford Irving
14137,Ian Hamilton
14138,Paul C. Bragg
14139,Robert L. Herbert
14140,Trent Stephens
14141,Rock Brynner
14142,Sheldon Kopp
14143,James Greene
14144,Louise  Gordon
14145,Louise Gordon
14146,Margit Malmstrom
14147,Bruno Lucchesi
14148,William Bayer
14149,William C. Klatte
14150,Curtis Cate
14151,Auguste Charpentier
14152,Peter Hillsman Taylor
14153,A. Jay Abrams
14154,Margaret Ann Abrams
14155,Andre Franquin
14156,Greg
14157,Jidã©Hem
14158,Kim Thompson
14159,Dr. Chris Andrews
14160,A. B. Guthrie Jr.
14161,Michener James
14162,Malcolm Forbes
14163,Elizabeth P. Hoffman
14164,With James Southwood Saunders
14165,Lee Silber
14166,Terrence E. Poppa
14167,Karen Novak
14168,John A. Curry
14169,Keith Lumsden
14170,George Papashvily
14171,Philip Macdonald
14172,Carol Fenner
14173,Floyd Conner
14174,George Plimpton
14175,James A. Freeman
14176,Keven Brown
14177,Ron Ellison
14178,T. Miller
14179,Laura Vaccaro Seeger
14180,Jill Mcgown
14181,Cyrus Cassells
14182,Ghillie Basan
14183,Cecile Pineda
14184,Greg Rucka
14185,Vivian F. Carlin
14186,Gertrude Harris
14187,Heidi Palmer
14188,Howard M. Fast
14189,Mary J Latsis/M Henissart
14190,Alfred J. Kahn
14191,Roberta Gellis
14192,Myra Street
14193,Tom Tiede
14194,Carol Ann Duffy
14195,Trisha Rafferty
14196,Ben Schott
14197,Nancy Holyoke
14198,Scott Nash
14199,Dk
14200,Penn Jillette
14201,Teller
14202,Donald J. Trump
14203,Tony Schwartz
14204,David Schwartz
14205,Fred Wostbrock
14206,Steve Ryan
14207,David Cohen
14208,Doris Grumbach
14209,Douglas Bush
14210,Bruce Ducker
14211,Fran Dorf
14212,Molly Gilford
14213,Juan Felipe Herrera
14214,Hsu Hui-Chih
14215,Chang Sheng-Tai
14216,Remee
14217,Sheila Sancha
14218,Charles S. Dane
14219,William Finnegan
14220,Kimberlee K. Kovach
14221,Jerome A Barron
14222,Steve Propes
14223,Shelby Hearon
14224,Lorraine Bodger
14225,Holly Hughes
14226,Francis Kalnay
14227,Julian De Miskey
14228,Mary Jane Frances Cavolina
14229,Maureen Anne Teresa Kel
14230,Karen Kingston
14231,Henry Beard
14232,Roy Mckie
14233,Margaret Magdelen
14234,Carol Travilla
14235,Helen Hull
14236,Monica Hoose
14237,Caroline Naifeh
14238,Elaine S. Pelletier
14239,Hugh Miall
14240,Daniella Carmi
14241,Moacyr Scliar
14242,Marlene Sanders
14243,Marcia Rock
14244,Janet Bukovinsky Teacher
14245,Boyd Newman
14246,Gary Evans
14247,Danny Biederman
14248,Kathryn Sullivan
14249,Barbara Brondolo
14250,Elinor Burkett
14251,Pd
14252,Laurie A. Kanyer
14253,Cheri Fuller
14254,Tim Brookes
14255,Glynne Wickham
14256,Ken Hutcherson
14257,Michael A. Thomas
14258,Martin John Yate
14259,Martin Yate
14260,E. Patricia Birsner
14261,Aaron Roy Even
14262,Carl Deuker
14263,Andrew Crumey
14264,Robert Cohen
14265,Mo Smith
14266,Brian Hodge
14267,John R. Maxim
14268,Robert Houston
14269,Sylvia Smith
14270,Marc Lovell
14271,Gwen Shamblin
14272,R. Montanari
14273,C. C. Medina
14274,Kamala Markandaya
14275,Eva Wong
14276,Axel Madsen
14277,Quinton Hosford Dixie
14278,Darryl Pinckney
14279,Dave Dravecky
14280,Jan Dravecky
14281,Steve Halliday
14282,Thomas K
14283,Susan G. Berg
14284,Editors Of Prevention Health Books
14285,Edward P. Sarafino
14286,James Fleming
14287,Matthew Head
14288,Yoshikawa
14289,J. G Jeffreys
14290,Xenophon
14291,W.H.D. Rouse
14292,Cedric Read
14293,Jacky Ross
14294,John R. Dunleavy
14295,Donniel S.
14296,Liz Evans
14297,Gregory Stock
14298,Neal Gabler
14299,Annette Kuhn
14300,Susannah Radstone
14301,Art Buchwald
14302,Lou Mobley
14303,Franz Lidz
14304,Sheila Gordon
14305,Aldo Leopold
14306,Tom Coffey
14307,Charles J.
14308,Iii Adams
14309,Vic Braden
14310,Robert Wool
14311,C. Whitefeather Daniels
14312,Patricia Geary
14313,Michael Downing
14314,Frederick G. Dillen
14315,Julie Myerson
14316,Howard Frank Mosher
14317,Carol Matas
14318,Tom Drury
14319,Lynn Joseph
14320,Barbara Dimmick
14321,Karen Bender
14322,A.G. Mojtabai
14323,Yasunari Kawabata
14324,Leah Hager Cohen
14325,Bernice Carton
14326,Stobie Piel
14327,Alice Myers
14328,Sarah Wight
14329,Tony Kushner
14330,H.T. Lowe-Porter
14331,Alisa Craig
14332,Tepilit Ole Saitoti
14333,Carol Beckwith
14334,John Feltwell
14335,Philip Lerman
14336,Stephen-Paul Martin
14337,Michael R. Bloomberg
14338,Matthew Winkler
14339,Anne Frank House
14340,John Mclaren
14341,Lois Lowenstein
14342,Jean Paul Trembl
14343,Mary Ellen Haight
14344,Gordon Thomas
14345,Andy Stack
14346,Eileen Elias Freeman
14347,J.C. Pollock
14348,Michael Arlen
14349,William Kinsolving
14350,Michael Innes
14351,Richard Rodriguez
14352,Michele R. Mcphee
14353,Jane Kenyon
14354,Jonathan Morris
14355,Leonard Tourney
14356,Bill Sanderson
14357,David S. Walls
14358,Melba Pattillo Beals
14359,Barrie Levy
14360,Ingo Walter
14361,Roy Smith
14362,Philip Evans
14363,Thomas S. Wurster
14364,Julius Lester
14365,Larry With Kingsbury
14366,Bear
14367,Stirling
14368,Hesper Anderson
14369,Claire Daniels
14370,Piri Thomas
14371,Claude Brown
14372,Frank G. Slaughter
14373,T. J. English
14374,Zane Grey
14375,Sidney D. Kirkpatrick
14376,K.K. Beck
14377,Eric V Lustbader
14378,Richard Herley
14379,Leslie Fiedler
14380,Edward Albee
14381,Marc Olden
14382,Cynthia Ozick
14383,Francoise Sagan
14384,Iselin C. Hermann
14385,G. Forester
14386,Benita Eisler
14387,Boze Hadleigh
14388,John Dalmas
14389,Paul Davids
14390,Hollace Davids
14391,Fredrik Pohl
14392,Cathal Poirteir
14393,Jaime Manrique
14394,Russell Simmons
14395,Burton B. Turkus
14396,Sid Feder
14397,Lech Walesa
14398,Linda Francis
14399,Shawn Stewart Ruff
14400,Jamie O'Neill
14401,George Beard
14402,Harold Hutchins
14403,Shirley Felts
14404,Richard Alleman
14405,Douglas Sadownick
14406,Marion Gorman
14407,Perla Meyers
14408,Kathy Hoshijo
14409,Jack Mcdowell
14410,Kim Mclarin
14411,Stephen Larsen
14412,Peter Landesman
14413,Keith Ridgway
14414,Randall Kenan
14415,Michael Schmidt
14416,George Fields
14417,Dick Bruna
14418,Nora Levin
14419,E. E. Cummings
14420,D.C. Fontana
14421,Gene Roddenberry
14422,Brad Ferguson
14423,Nathan Archer
14424,Sandy Schofield
14425,Kristine Kathryn
14426,Ira S. Behr
14427,Robert H. Wolfe
14428,Ronald D.
14429,Walter Irwin
14430,G. B. Love
14431,Jerri Taylor
14432,Rene E'Ch
14433,John Gregory Betancourt
14434,Robert E Vardeman
14435,Carolyn Clowes
14436,David Dvorkin
14437,Daniel Dvorkin
14438,Michael Piller
14439,Rick Berman
14440,Margeret Wander Bonanno
14441,Stanislaw Fernandes
14442,Della Van Hise
14443,Robert Greenberger
14444,Joseph Glass
14445,Dana Kramer-Rolls
14446,Elizabeth Bright
14447,Chuck Scarborough
14448,Hongzhi Li
14449,Catherine Crier
14450,Hubert Selby Jr.
14451,Patty Duke
14452,Gloria Hochman
14453,Angela Bowie
14454,Christopher Rowley
14455,Jim Lusby
14456,Donna Cohen
14457,Frank Browning
14458,Katherine Ashenburg
14459,Penelope Evans
14460,Millard Meiss
14461,John Bemelmans Marciano
14462,Michael Hammer
14463,Phd. Riaz Khadem
14464,Phd. Robert Lorber
14465,Paul Millman
14466,Lee Coit
14467,Bill Gates
14468,Fran Drescher
14469,Paul Rudnick
14470,Ann Hodgman
14471,Mary Cable
14472,Donna Marie Williams
14473,Russell A. Brown
14474,Louis Untermeyer
14475,Angela Mackail Thirkell
14476,Jean Anouilh
14477,Charles A. Eastman
14478,E. L. Blumenschein
14479,Hal Borland
14480,Jill Krementz
14481,Joseph M. Stowell
14482,Michael Sadleir
14483,Frederick Page
14484,Ed
14485,Lindsy Van Gelder
14486,Pamela Robin Brandt
14487,Machi Tawara
14488,Juliet Winters Carpenter
14489,Margery Morgan
14490,Marian Wright Edelman
14491,Gordon Dickson
14492,Entrepreneur Magazine
14493,Don Tapscott
14494,Alex Lowy
14495,David Ticoll
14496,Bo Links
14497,Fred Shoemaker
14498,Pete Shoemaker
14499,Leslie Nielson
14500,Larry Sessions
14501,Piero Ventura
14502,Gian Paolo Ceserani
14503,Michele Maks
14504,Ideals Publications Inc
14505,Steve Lovi
14506,Stephanie St. Pierre
14507,George Ulrich
14508,Lissa Rovetch
14509,Philip Friedman
14510,Florence: Turner
14511,Shireen Dodson
14512,Editions Berlitz S.A
14513,Harry Kondoleon
14514,Bradford Telford
14515,Cecilia Tan
14516,Jerry L. Patterson
14517,Marlin S. Potash
14518,Johann Wyss
14519,Consuelo Saah Baehr
14520,Ellen Sue Stern
14521,David K Reynolds
14522,Lucinda Lidell
14523,Kiew Kit Wong
14524,Ruthie Bolton
14525,Josephine Humphreys
14526,"Alf Wight Writing As ""James Herriott"""
14527,Lesley Holme
14528,Kim Bartlett
14529,James Willwerth
14530,Walter Nugent
14531,Katherine Applegate
14532,Diane Wakoski
14533,Sunset
14534,Sunset Magazine
14535,Susan Warton
14536,Robert Andrews
14537,Harold Augenbraum
14538,Margarite Fernandez Olmos
14539,Richard O. Boyer
14540,Herbert M. Morais
14541,Tomas Eloy Martinez
14542,Celia Stendler Lavatelli
14543,S.M.H. Collin
14544,Nicols Fox
14545,George Tyler Miller
14546,Judith L. Raiskin
14547,Laurence Sterne
14548,Howard Anderson
14549,Will Blythe
14550,Scott Elledge
14551,John-Manuel Andriote
14552,Andrew E. Falk
14553,B. Henry Perez
14554,Kevin Keasey
14555,Robert Hudson
14556,Kevin Littler
14557,Ethel Spencer
14558,Terry Devane
14559,Mike Godwin
14560,Christopher Darden
14561,Dick Lochte
14562,D.R. Schanker
14563,Georgia Bockoven
14564,Libby Gelman-Waxner
14565,Blanche Wiesen Cook
14566,Frederick R. Karl
14567,Time Life Ed
14568,Andy Andrews
14569,Charles Borkhuis
14570,Suzanne Havala
14571,Suzanne Havala Hobbs
14572,Ralph Goldman
14573,Bo Niles
14574,Veronica Mcniff
14575,Stuart Gilbert
14576,Jez Butterworth
14577,Tom Butterworth
14578,Michael Jecks
14579,David Thurlo
14580,Robin Paige
14581,Jason Theodosakis
14582,Barry Fox
14583,Brenda D. Adderly
14584,M.S.
14585,Alan Hooker
14586,Stephen Singular
14587,Gay Wilson Allen
14588,Richard Dominick
14589,Jerry Springer
14590,Judy Tenuta
14591,Colin Mcenroe
14592,Denis Johnson
14593,Bill Dworkin
14594,Carole Wilbourn
14595,Gerald Astor
14596,Leigh Montville
14597,Donald Mccaig
14598,William Jefferson Clinton
14599,Kate Braverman
14600,Neil Bartlett
14601,Martin H. Padovani
14602,Alan Lelchuk
14603,Jeremy Hawthorn
14604,Darcy Frey
14605,Darian North
14606,Paul Negri
14607,Dorian Dunas
14608,Tracey E. Dils
14609,Mimi Van Olsen
14610,Vince Mckewin
14611,Robert Rodat
14612,Doris Kearns Goodwin
14613,Dirk Wierenga
14614,Kurt Chandler
14615,Dr. Christopher Green
14616,Arthur Ashe
14617,Arnold Rampersad
14618,Christine Kump-Tibbits
14619,Victor Caccamise
14620,Douglas Bo
14621,Diann Thornley
14622,Alfred Lord Tennyson
14623,George Barker
14624,Anabel Donald
14625,April Frost
14626,Adcock
14627,Stefanie Matteson
14628,Lia Matera
14629,Elizabeth Atwood Taylor
14630,Rotraut Susanne Berner
14631,Marcel Montecino
14632,John Pierard
14633,Gisela Sherman
14634,Ph.D. Heinowitz
14635,Linda Todd
14636,Penelope Leach
14637,Rahima Baldwin Dancy
14638,Antonia Van Der Meer
14639,Becky Gold
14640,Sergio Cuan
